Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,e(x),e(x)Orig
USA,0,0,E110,0,1,6.1,1901,1901,1,1,48.24,48.23
USA,0,0,E110,0,1,6.1,1901,1901,1,2,51.09,51.08
USA,0,0,E110,0,1,6.1,1901,1901,2,1,48.24,48.23
USA,0,0,E110,0,1,6.1,1901,1901,2,2,51.09,51.08
USA,0,0,E110,0,1,1832.04,1939,1941,1,1,62.81,62.81
USA,0,0,E110,0,1,1832.04,1939,1941,1,2,67.29,67.29
USA,0,0,E110,0,1,1832.04,1939,1941,2,1,62.81,62.81
USA,0,0,E110,0,1,1832.04,1939,1941,2,2,67.29,67.29
USA,0,0,E110,0,1,1833.03,1949,1951,1,1,66.31,66.31
USA,0,0,E110,0,1,1833.03,1949,1951,1,2,72.03,72.03
USA,0,0,E110,0,1,1833.03,1949,1951,2,1,66.31,66.31
USA,0,0,E110,0,1,1833.03,1949,1951,2,2,72.03,72.03
USA,0,0,E110,0,1,1834.03,1959,1961,1,1,67.55,67.55
USA,0,0,E110,0,1,1834.03,1959,1961,1,2,74.19,74.19
USA,0,0,E110,0,1,1834.03,1959,1961,2,1,67.55,67.55
USA,0,0,E110,0,1,1834.03,1959,1961,2,2,74.19,74.19
USA,0,0,E110,0,1,682.69,1959,1961,4,1,67.43,67.58
USA,0,0,E110,0,1,682.69,1959,1961,4,2,74.05,74.33
USA,0,0,E110,0,1,1835.04,1969,1971,1,1,67.94,67.94
USA,0,0,E110,0,1,1835.04,1969,1971,1,2,75.49,75.49
USA,0,0,E110,0,1,1835.04,1969,1971,2,1,67.94,67.94
USA,0,0,E110,0,1,1835.04,1969,1971,2,2,75.49,75.49
USA,0,0,E110,0,1,1838.04,1979,1979,1,1,70.3,70.58
USA,0,0,E110,0,1,1838.04,1979,1979,1,2,77.55,78.24
USA,0,0,E110,0,1,1838.04,1979,1979,2,1,70.3,70.58
USA,0,0,E110,0,1,1838.04,1979,1979,2,2,77.55,78.24
USA,0,0,E110,0,1,1836.04,1979,1981,1,1,70.82,70.82
USA,0,0,E110,0,1,1836.04,1979,1981,1,2,78.22,78.22
USA,0,0,E110,0,1,1836.04,1979,1981,2,1,70.82,70.82
USA,0,0,E110,0,1,1836.04,1979,1981,2,2,78.22,78.22
USA,0,0,E110,0,1,1839.04,1981,1981,1,1,70.98,71.12
USA,0,0,E110,0,1,1839.04,1981,1981,1,2,77.93,78.48
USA,0,0,E110,0,1,1839.04,1981,1981,2,1,70.98,71.12
USA,0,0,E110,0,1,1839.04,1981,1981,2,2,77.93,78.48
USA,0,0,E110,0,1,1837.04,1989,1991,1,1,72.71,72.72
USA,0,0,E110,0,1,1837.04,1989,1991,1,2,79.45,79.45
USA,0,0,E110,0,1,1837.04,1989,1991,2,1,72.71,72.72
USA,0,0,E110,0,1,1837.04,1989,1991,2,2,79.45,79.45
USA,0,0,E110,0,1,1457.1,1999,2001,1,1,74.74,74.74
USA,0,0,E110,0,1,1457.1,1999,2001,1,2,79.97,79.97
USA,0,0,E110,0,1,1457.1,1999,2001,2,1,74.74,74.74
USA,0,0,E110,0,1,1457.1,1999,2001,2,2,79.97,79.97
USA,0,0,E110,0,1,21.1,2000,2000,1,1,74.78,74.79
USA,0,0,E110,0,1,21.1,2000,2000,1,2,79.96,79.97
USA,0,0,E110,0,1,21.1,2000,2000,2,1,74.78,74.79
USA,0,0,E110,0,1,21.1,2000,2000,2,2,79.96,79.97
USA,0,0,E110,0,2,980.02,2000,2000,1,1,74.7,74.7
USA,0,0,E110,0,2,980.02,2000,2000,1,2,79.85,79.85
USA,0,0,E110,0,2,980.02,2000,2000,2,1,74.7,74.7
USA,0,0,E110,0,2,980.02,2000,2000,2,2,79.85,79.85
USA,0,0,E110,0,1,22.2,2001,2001,1,1,75.02,75.02
USA,0,0,E110,0,1,22.2,2001,2001,1,2,80.2,80.22
USA,0,0,E110,0,1,22.2,2001,2001,2,1,75.02,75.02
USA,0,0,E110,0,1,22.2,2001,2001,2,2,80.2,80.22
USA,0,0,E110,0,1,23.1,2002,2002,1,1,75.1,75.11
USA,0,0,E110,0,1,23.1,2002,2002,1,2,80.26,80.27
USA,0,0,E110,0,1,23.1,2002,2002,2,1,75.1,75.11
USA,0,0,E110,0,1,23.1,2002,2002,2,2,80.26,80.27
USA,0,0,E110,0,1,24.2,2003,2003,1,1,75.29,75.3
USA,0,0,E110,0,1,24.2,2003,2003,1,2,80.42,80.44
USA,0,0,E110,0,1,24.2,2003,2003,2,1,75.29,75.3
USA,0,0,E110,0,1,24.2,2003,2003,2,2,80.42,80.44
USA,0,0,E110,0,1,25.3,2004,2004,1,1,75.7,75.7
USA,0,0,E110,0,1,25.3,2004,2004,1,2,80.77,80.79
USA,0,0,E110,0,1,25.3,2004,2004,2,1,75.7,75.7
USA,0,0,E110,0,1,25.3,2004,2004,2,2,80.77,80.79
USA,0,0,E110,0,1,981.3,2005,2005,1,1,75.41,75.41
USA,0,0,E110,0,1,981.3,2005,2005,1,2,80.35,80.35
USA,0,0,E110,0,1,981.3,2005,2005,2,1,75.41,75.41
USA,0,0,E110,0,1,981.3,2005,2005,2,2,80.35,80.35
USA,0,0,E110,0,1,1461.1,2006,2006,1,1,75.66,75.66
USA,0,0,E110,0,1,1461.1,2006,2006,1,2,80.58,80.58
USA,0,0,E110,0,1,1461.1,2006,2006,2,1,75.66,75.66
USA,0,0,E110,0,1,1461.1,2006,2006,2,2,80.58,80.58
USA,0,0,E110,0,1,1610.02,2007,2007,1,1,75.89,75.89
USA,0,0,E110,0,1,1610.02,2007,2007,1,2,80.76,80.77
USA,0,0,E110,0,1,1610.02,2007,2007,2,1,75.89,75.89
USA,0,0,E110,0,1,1610.02,2007,2007,2,2,80.76,80.77
USA,0,0,E110,0,1,1610.08,2008,2008,1,1,76.05,76.05
USA,0,0,E110,0,1,1610.08,2008,2008,1,2,80.9,80.9
USA,0,0,E110,0,1,1610.08,2008,2008,2,1,76.05,76.05
USA,0,0,E110,0,1,1610.08,2008,2008,2,2,80.9,80.9
USA,0,0,E110,0,1,1681.03,2009,2009,1,1,76.41,76.41
USA,0,0,E110,0,1,1681.03,2009,2009,1,2,81.19,81.2
USA,0,0,E110,0,1,1681.03,2009,2009,2,1,76.41,76.41
USA,0,0,E110,0,1,1681.03,2009,2009,2,2,81.19,81.2
USA,0,0,E110,0,1,1707.02,2010,2010,1,1,76.54,76.54
USA,0,0,E110,0,1,1707.02,2010,2010,1,2,81.28,81.29
USA,0,0,E110,0,1,1707.02,2010,2010,2,1,76.54,76.54
USA,0,0,E110,0,1,1707.02,2010,2010,2,2,81.28,81.29
USA,0,0,E110,0,1,1884.02,2011,2011,1,1,76.59,76.59
USA,0,0,E110,0,1,1884.02,2011,2011,1,2,81.26,81.27
USA,0,0,E110,0,1,1884.02,2011,2011,2,1,76.59,76.59
USA,0,0,E110,0,1,1884.02,2011,2011,2,2,81.26,81.27
USA,0,0,E110,0,1,3560.09,2012,2012,1,1,76.72,76.73
USA,0,0,E110,0,1,3560.09,2012,2012,1,2,81.35,81.36
USA,0,0,E110,0,1,3560.09,2012,2012,2,1,76.72,76.73
USA,0,0,E110,0,1,3560.09,2012,2012,2,2,81.35,81.36
USA,0,0,E110,0,1,3560.15,2013,2013,1,1,76.71,76.72
USA,0,0,E110,0,1,3560.15,2013,2013,1,2,81.35,81.36
USA,0,0,E110,0,1,3560.15,2013,2013,2,1,76.71,76.72
USA,0,0,E110,0,1,3560.15,2013,2013,2,2,81.35,81.36
USA,0,0,E110,0,1,3560.21,2014,2014,1,1,76.73,76.73
USA,0,0,E110,0,1,3560.21,2014,2014,1,2,81.41,81.42
USA,0,0,E110,0,1,3560.21,2014,2014,2,1,76.73,76.73
USA,0,0,E110,0,1,3560.21,2014,2014,2,2,81.41,81.42
USA,0,0,E110,0,1,3560.28,2015,2015,1,1,76.57,76.58
USA,0,0,E110,0,1,3560.28,2015,2015,1,2,81.25,81.26
USA,0,0,E110,0,1,3560.28,2015,2015,2,1,76.57,76.58
USA,0,0,E110,0,1,3560.28,2015,2015,2,2,81.25,81.26
USA,0,0,E110,0,1,3561.02,2016,2016,1,1,76.37,76.37
USA,0,0,E110,0,1,3561.02,2016,2016,1,2,81.23,81.24
USA,0,0,E110,0,1,3561.02,2016,2016,2,1,76.37,76.37
USA,0,0,E110,0,1,3561.02,2016,2016,2,2,81.23,81.24
USA,0,0,E110,0,1,3562.02,2017,2017,1,1,79.08,79.1
USA,0,0,E110,0,1,3562.02,2017,2017,1,2,84.27,84.31
USA,0,0,E110,0,1,3562.02,2017,2017,2,1,79.08,79.1
USA,0,0,E110,0,1,3562.02,2017,2017,2,2,84.27,84.31
USA,0,0,E200,0,1,1542.01,1935,1940,4,1,51.61,51.6
USA,0,0,E200,0,1,1542.01,1935,1940,4,2,54.33,54.33
USA,0,0,E200,0,1,1542.02,1940,1945,4,1,55.44,55.43
USA,0,0,E200,0,1,1542.02,1940,1945,4,2,58.1,58.1
USA,0,0,E200,0,1,1542.03,1945,1950,4,1,59.13,59.13
USA,0,0,E200,0,1,1542.03,1945,1950,4,2,62.26,62.25
USA,0,0,E200,0,1,1542.04,1950,1955,4,1,60.72,60.72
USA,0,0,E200,0,1,1542.04,1950,1955,4,2,64.75,64.76
USA,0,0,E200,0,1,1542.05,1955,1960,4,1,61.82,61.82
USA,0,0,E200,0,1,1542.05,1955,1960,4,2,66.27,66.28
USA,0,0,E200,0,1,1542.06,1960,1965,4,1,61.78,61.78
USA,0,0,E200,0,1,1542.06,1960,1965,4,2,66.96,66.96
USA,0,0,E200,0,1,1542.07,1965,1970,4,1,61.14,61.14
USA,0,0,E200,0,1,1542.07,1965,1970,4,2,67.74,67.75
USA,0,0,E200,0,1,1542.08,1970,1975,4,1,62.01,62.01
USA,0,0,E200,0,1,1542.08,1970,1975,4,2,69.61,69.62
USA,0,0,E200,0,1,1542.09,1975,1980,4,1,64.29,64.29
USA,0,0,E200,0,1,1542.09,1975,1980,4,2,72.13,72.15
USA,0,0,E200,0,1,1542.1,1980,1985,4,1,65.77,65.78
USA,0,0,E200,0,1,1542.1,1980,1985,4,2,73.28,73.3
USA,0,0,E200,0,1,1542.11,1985,1990,4,1,65.92,65.92
USA,0,0,E200,0,1,1542.11,1985,1990,4,2,73.82,73.85
USA,0,0,E220,0,1,1610.04,2007,2007,1,1,78.21,78.24
USA,0,0,E220,0,1,1610.04,2007,2007,1,2,83.33,83.37
USA,0,0,E220,0,1,1610.04,2007,2007,2,1,78.21,78.24
USA,0,0,E220,0,1,1610.04,2007,2007,2,2,83.33,83.37
USA,0,0,E220,0,1,1610.1,2008,2008,1,1,78.37,78.39
USA,0,0,E220,0,1,1610.1,2008,2008,1,2,83.32,83.35
USA,0,0,E220,0,1,1610.1,2008,2008,2,1,78.37,78.39
USA,0,0,E220,0,1,1610.1,2008,2008,2,2,83.32,83.35
USA,0,0,E220,0,1,1681.04,2009,2009,1,1,78.69,78.7
USA,0,0,E220,0,1,1681.04,2009,2009,1,2,83.47,83.51
USA,0,0,E220,0,1,1681.04,2009,2009,2,1,78.69,78.7
USA,0,0,E220,0,1,1681.04,2009,2009,2,2,83.47,83.51
USA,0,0,E220,0,1,1707.04,2010,2010,1,1,78.71,78.72
USA,0,0,E220,0,1,1707.04,2010,2010,1,2,83.79,83.82
USA,0,0,E220,0,1,1707.04,2010,2010,2,1,78.71,78.72
USA,0,0,E220,0,1,1707.04,2010,2010,2,2,83.79,83.82
USA,0,0,E220,0,1,1884.04,2011,2011,1,1,79.01,79.03
USA,0,0,E220,0,1,1884.04,2011,2011,1,2,83.76,83.79
USA,0,0,E220,0,1,1884.04,2011,2011,2,1,79.01,79.03
USA,0,0,E220,0,1,1884.04,2011,2011,2,2,83.76,83.79
USA,0,0,E220,0,1,3560.1,2012,2012,1,1,79.24,79.26
USA,0,0,E220,0,1,3560.1,2012,2012,1,2,84.27,84.32
USA,0,0,E220,0,1,3560.1,2012,2012,2,1,79.24,79.26
USA,0,0,E220,0,1,3560.1,2012,2012,2,2,84.27,84.32
USA,0,0,E220,0,1,3560.16,2013,2013,1,1,79.2,79.22
USA,0,0,E220,0,1,3560.16,2013,2013,1,2,84.19,84.23
USA,0,0,E220,0,1,3560.16,2013,2013,2,1,79.2,79.22
USA,0,0,E220,0,1,3560.16,2013,2013,2,2,84.19,84.23
USA,0,0,E220,0,1,3560.23,2014,2014,1,1,79.39,79.41
USA,0,0,E220,0,1,3560.23,2014,2014,1,2,84.4,84.45
USA,0,0,E220,0,1,3560.23,2014,2014,2,1,79.39,79.41
USA,0,0,E220,0,1,3560.23,2014,2014,2,2,84.4,84.45
USA,0,0,E220,0,1,3560.29,2015,2015,1,1,79.28,79.3
USA,0,0,E220,0,1,3560.29,2015,2015,1,2,84.27,84.31
USA,0,0,E220,0,1,3560.29,2015,2015,2,1,79.28,79.3
USA,0,0,E220,0,1,3560.29,2015,2015,2,2,84.27,84.31
USA,0,0,E220,0,1,3561.04,2016,2016,1,1,79.08,79.1
USA,0,0,E220,0,1,3561.04,2016,2016,1,2,84.27,84.31
USA,0,0,E220,0,1,3561.04,2016,2016,2,1,79.08,79.1
USA,0,0,E220,0,1,3561.04,2016,2016,2,2,84.27,84.31
USA,0,0,E220,0,1,3562.04,2017,2017,1,1,79.08,79.1
USA,0,0,E220,0,1,3562.04,2017,2017,1,2,84.27,84.31
USA,0,0,E220,0,1,3562.04,2017,2017,2,1,79.08,79.1
USA,0,0,E220,0,1,3562.04,2017,2017,2,2,84.27,84.31
USA,E220,0,0,0,1,3563.02,2018,2018,1,1,79.06,79.08
USA,E220,0,0,0,1,3563.02,2018,2018,1,2,84.29,84.32
USA,E220,0,0,0,1,3563.02,2018,2018,2,1,79.06,79.08
USA,E220,0,0,0,1,3563.02,2018,2018,2,2,84.29,84.32
USA,0,0,E230,0,1,1610.05,2007,2007,1,1,75.8,75.81
USA,0,0,E230,0,1,1610.05,2007,2007,1,2,80.61,80.62
USA,0,0,E230,0,1,1610.05,2007,2007,2,1,75.8,75.81
USA,0,0,E230,0,1,1610.05,2007,2007,2,2,80.61,80.62
USA,0,0,E230,0,1,1610.11,2008,2008,1,1,75.93,75.93
USA,0,0,E230,0,1,1610.11,2008,2008,1,2,80.74,80.75
USA,0,0,E230,0,1,1610.11,2008,2008,2,1,75.93,75.93
USA,0,0,E230,0,1,1610.11,2008,2008,2,2,80.74,80.75
USA,0,0,E230,0,1,1681.05,2009,2009,1,1,76.28,76.29
USA,0,0,E230,0,1,1681.05,2009,2009,1,2,81.05,81.06
USA,0,0,E230,0,1,1681.05,2009,2009,2,1,76.28,76.29
USA,0,0,E230,0,1,1681.05,2009,2009,2,2,81.05,81.06
USA,0,0,E230,0,1,1707.05,2010,2010,1,1,76.41,76.41
USA,0,0,E230,0,1,1707.05,2010,2010,1,2,81.1,81.11
USA,0,0,E230,0,1,1707.05,2010,2010,2,1,76.41,76.41
USA,0,0,E230,0,1,1707.05,2010,2010,2,2,81.1,81.11
USA,0,0,E230,0,1,1884.05,2011,2011,1,1,76.43,76.43
USA,0,0,E230,0,1,1884.05,2011,2011,1,2,81.06,81.07
USA,0,0,E230,0,1,1884.05,2011,2011,2,1,76.43,76.43
USA,0,0,E230,0,1,1884.05,2011,2011,2,2,81.06,81.07
USA,0,0,E230,0,1,3560.11,2012,2012,1,1,76.5,76.51
USA,0,0,E230,0,1,3560.11,2012,2012,1,2,81.17,81.18
USA,0,0,E230,0,1,3560.11,2012,2012,2,1,76.5,76.51
USA,0,0,E230,0,1,3560.11,2012,2012,2,2,81.17,81.18
USA,0,0,E230,0,1,3560.17,2013,2013,1,1,76.47,76.48
USA,0,0,E230,0,1,3560.17,2013,2013,1,2,81.16,81.17
USA,0,0,E230,0,1,3560.17,2013,2013,2,1,76.47,76.48
USA,0,0,E230,0,1,3560.17,2013,2013,2,2,81.16,81.17
USA,0,0,E230,0,1,3560.24,2014,2014,1,1,76.48,76.49
USA,0,0,E230,0,1,3560.24,2014,2014,1,2,81.19,81.2
USA,0,0,E230,0,1,3560.24,2014,2014,2,1,76.48,76.49
USA,0,0,E230,0,1,3560.24,2014,2014,2,2,81.19,81.2
USA,0,0,E230,0,1,3560.3,2015,2015,1,1,76.32,76.32
USA,0,0,E230,0,1,3560.3,2015,2015,1,2,81.02,81.03
USA,0,0,E230,0,1,3560.3,2015,2015,2,1,76.32,76.32
USA,0,0,E230,0,1,3560.3,2015,2015,2,2,81.02,81.03
USA,0,0,E230,0,1,3561.05,2016,2016,1,1,76.08,76.09
USA,0,0,E230,0,1,3561.05,2016,2016,1,2,80.98,80.98
USA,0,0,E230,0,1,3561.05,2016,2016,2,1,76.08,76.09
USA,0,0,E230,0,1,3561.05,2016,2016,2,2,80.98,80.98
USA,0,0,E230,0,1,3562.05,2017,2017,1,1,76.08,76.09
USA,0,0,E230,0,1,3562.05,2017,2017,1,2,80.98,80.98
USA,0,0,E230,0,1,3562.05,2017,2017,2,1,76.08,76.09
USA,0,0,E230,0,1,3562.05,2017,2017,2,2,80.98,80.98
USA,E230,0,0,0,1,3563.03,2018,2018,1,1,76.2,76.2
USA,E230,0,0,0,1,3563.03,2018,2018,1,2,81.09,81.1
USA,E230,0,0,0,1,3563.03,2018,2018,2,1,76.2,76.2
USA,E230,0,0,0,1,3563.03,2018,2018,2,2,81.09,81.1
USA,0,0,E240,0,1,1610.06,2007,2007,1,1,69.63,69.64
USA,0,0,E240,0,1,1610.06,2007,2007,1,2,76.52,76.55
USA,0,0,E240,0,1,1610.06,2007,2007,2,1,69.63,69.64
USA,0,0,E240,0,1,1610.06,2007,2007,2,2,76.52,76.55
USA,0,0,E240,0,1,1610.12,2008,2008,1,1,70.17,70.18
USA,0,0,E240,0,1,1610.12,2008,2008,1,2,76.9,76.93
USA,0,0,E240,0,1,1610.12,2008,2008,2,1,70.17,70.18
USA,0,0,E240,0,1,1610.12,2008,2008,2,2,76.9,76.93
USA,0,0,E240,0,1,1681.06,2009,2009,1,1,70.7,70.71
USA,0,0,E240,0,1,1681.06,2009,2009,1,2,77.35,77.38
USA,0,0,E240,0,1,1681.06,2009,2009,2,1,70.7,70.71
USA,0,0,E240,0,1,1681.06,2009,2009,2,2,77.35,77.38
USA,0,0,E240,0,1,1707.06,2010,2010,1,1,71.42,71.43
USA,0,0,E240,0,1,1707.06,2010,2010,1,2,77.69,77.72
USA,0,0,E240,0,1,1707.06,2010,2010,2,1,71.42,71.43
USA,0,0,E240,0,1,1707.06,2010,2010,2,2,77.69,77.72
USA,0,0,E240,0,1,1884.06,2011,2011,1,1,71.73,71.74
USA,0,0,E240,0,1,1884.06,2011,2011,1,2,77.83,77.86
USA,0,0,E240,0,1,1884.06,2011,2011,2,1,71.73,71.74
USA,0,0,E240,0,1,1884.06,2011,2011,2,2,77.83,77.86
USA,0,0,E240,0,1,3560.12,2012,2012,1,1,71.91,71.92
USA,0,0,E240,0,1,3560.12,2012,2012,1,2,78.07,78.1
USA,0,0,E240,0,1,3560.12,2012,2012,2,1,71.91,71.92
USA,0,0,E240,0,1,3560.12,2012,2012,2,2,78.07,78.1
USA,0,0,E240,0,1,3560.18,2013,2013,1,1,71.94,71.95
USA,0,0,E240,0,1,3560.18,2013,2013,1,2,78.06,78.09
USA,0,0,E240,0,1,3560.18,2013,2013,2,1,71.94,71.95
USA,0,0,E240,0,1,3560.18,2013,2013,2,2,78.06,78.09
USA,0,0,E240,0,1,3560.25,2014,2014,1,1,72.16,72.18
USA,0,0,E240,0,1,3560.25,2014,2014,1,2,78.16,78.2
USA,0,0,E240,0,1,3560.25,2014,2014,2,1,72.16,72.18
USA,0,0,E240,0,1,3560.25,2014,2014,2,2,78.16,78.2
USA,0,0,E240,0,1,3560.31,2015,2015,1,1,71.87,71.88
USA,0,0,E240,0,1,3560.31,2015,2015,1,2,78.09,78.13
USA,0,0,E240,0,1,3560.31,2015,2015,2,1,71.87,71.88
USA,0,0,E240,0,1,3560.31,2015,2015,2,2,78.09,78.13
USA,0,0,E240,0,1,3561.06,2016,2016,1,1,71.5,71.51
USA,0,0,E240,0,1,3561.06,2016,2016,1,2,78.05,78.08
USA,0,0,E240,0,1,3561.06,2016,2016,2,1,71.5,71.51
USA,0,0,E240,0,1,3561.06,2016,2016,2,2,78.05,78.08
USA,0,0,E240,0,1,3562.06,2017,2017,1,1,71.5,71.51
USA,0,0,E240,0,1,3562.06,2017,2017,1,2,78.05,78.08
USA,0,0,E240,0,1,3562.06,2017,2017,2,1,71.5,71.51
USA,0,0,E240,0,1,3562.06,2017,2017,2,2,78.05,78.08
USA,E240,0,0,0,1,3563.04,2018,2018,1,1,71.28,71.29
USA,E240,0,0,0,1,3563.04,2018,2018,1,2,77.96,77.99
USA,E240,0,0,0,1,3563.04,2018,2018,2,1,71.28,71.29
USA,E240,0,0,0,1,3563.04,2018,2018,2,2,77.96,77.99
